vehicle_x,vehicle_y,vehicle_z
40.9692,1.821,0.00853025
41.0199,1.8153,0.00852547
41.0703,1.80733,0.00853318
41.1038,1.80143,0.0085318
41.1541,1.79282,0.00852995
41.2044,1.78517,0.00853385
41.2549,1.77817,0.00852575
41.3055,1.77101,0.00853611
41.3559,1.76327,0.00853418
41.4063,1.75582,0.00852867
41.4568,1.74843,0.00852635
41.5073,1.74133,0.00852975
41.5578,1.73412,0.00853549
41.608,1.72455,0.00853119
41.6579,1.71397,0.00853377
41.7078,1.70386,0.0085302
41.7579,1.69446,0.00852546
41.8081,1.68536,0.00852875
41.8583,1.67623,0.00853458
41.9085,1.66703,0.00853716
41.9419,1.66095,0.00852993
41.9921,1.652,0.00853315
42.0424,1.64326,0.00852596
42.0924,1.63287,0.00853417
42.1419,1.62067,0.0085331
42.1915,1.60883,0.00852966
42.2413,1.59778,0.00852709
42.2911,1.58712,0.00852639
42.341,1.57641,0.00853721
42.3908,1.5656,0.00853569
42.4407,1.55483,0.00852884
42.4906,1.54425,0.00852872
42.5405,1.53355,0.00853386
42.59,1.52103,0.00853452
42.6392,1.50789,0.00853202
42.6721,1.4993,0.00852714
42.7215,1.48664,0.00853023
42.771,1.47445,0.00853319
42.8206,1.4624,0.00852771
42.8701,1.45013,0.00853065
42.9196,1.43778,0.0085355
42.9691,1.42564,0.00852663
43.0187,1.41345,0.00853185
43.0678,1.39967,0.00852958
43.1168,1.38536,0.008533
43.1658,1.37126,0.00853546
43.2149,1.3575,0.00852745
43.264,1.34396,0.00853173
43.3132,1.33044,0.00853312
43.3624,1.3169,0.00852907
43.4115,1.3034,0.00853308
43.4443,1.29446,0.00852571
43.4936,1.28114,0.00852684
43.5425,1.26666,0.00852869
43.5911,1.25081,0.00852722
43.6395,1.2351,0.00852745
43.6884,1.2206,0.00853184
43.7373,1.20627,0.00852876
43.7862,1.19163,0.00853507
43.835,1.17682,0.0085302
43.8838,1.16208,0.00853518
43.9327,1.14754,0.00852965
43.9816,1.13314,0.00853068
44.0305,1.11861,0.0085292
44.0791,1.10282,0.0085342
44.1274,1.0866,0.00853598
44.1758,1.07055,0.00852546
44.2081,1.06,0.00852725
44.2567,1.04431,0.00852971
44.3052,1.02871,0.00853093
44.3538,1.01304,0.00853004
44.4023,0.997361,0.00853316
44.4508,0.981782,0.00853011
44.4994,0.966154,0.00852851
44.5477,0.949561,0.00852716
44.5957,0.932521,0.00853172
44.6438,0.915614,0.00853625
44.6921,0.899112,0.00853285
44.7404,0.882709,0.00853165
44.7887,0.866231,0.00852934
44.8369,0.849697,0.00853021
44.8852,0.833195,0.00853172
44.9334,0.816771,0.00853012
44.9656,0.805864,0.00853367
45.014,0.789526,0.00852912
45.062,0.772401,0.00853308
45.1099,0.754647,0.00852905
45.1577,0.737082,0.008526
45.2058,0.720006,0.00853317
45.2538,0.703027,0.00852907
45.3019,0.68593,0.00852883
45.3499,0.668742,0.00853359
45.3979,0.651572,0.00853228
45.446,0.634474,0.00853323
45.4941,0.617438,0.00852893
45.5421,0.600275,0.00853469
45.5899,0.582433,0.00852667
45.6376,0.564483,0.00852908
45.6854,0.546637,0.00853307
45.7173,0.53481,0.00852973
45.7651,0.517104,0.00853423
45.8129,0.499387,0.00852869
45.8607,0.481636,0.00853452
45.9086,0.463897,0.00853533
45.9564,0.446194,0.00853308
46.0042,0.428435,0.00852906
46.0519,0.410246,0.0085285
46.0995,0.391915,0.00853052
46.1471,0.373647,0.00853518
46.1947,0.355472,0.00853454
46.2424,0.337327,0.00853388
46.29,0.319162,0.00852954
46.3377,0.300974,0.00852737
46.3853,0.282783,0.00852903
46.433,0.264603,0.00853469
46.4647,0.25249,0.00852728
46.5124,0.23432,0.00852748
46.56,0.215916,0.00853469
46.6075,0.197303,0.00853376
46.655,0.178743,0.00852776
46.7025,0.160274,0.00852869
46.75,0.141834,0.00853452
46.7976,0.123369,0.00852878
46.8451,0.104876,0.00852687
46.8926,0.0863737,0.00853453
46.9402,0.067878,0.00852868
46.9877,0.0493875,0.00853379
47.0352,0.0308807,0.00853492
47.0827,0.0122786,0.00852869
47.1302,-0.00635651,0.00853452
47.1618,-0.0187741,0.00853531
47.2093,-0.0373884,0.00853331
47.2568,-0.0559877,0.00852889
47.3043,-0.0745944,0.00852598
47.3518,-0.093221,0.00853323
47.3992,-0.111853,0.00852906
47.4467,-0.130483,0.00853204
47.4942,-0.149114,0.00853053
47.5417,-0.167737,0.00853228
47.5892,-0.186287,0.00852636
47.6367,-0.204815,0.00852889
47.6842,-0.223356,0.00852842
47.7317,-0.241915,0.00853324
47.7792,-0.260483,0.00852906
47.8267,-0.27905,0.00853204
47.8742,-0.297617,0.00853053
47.9059,-0.309996,0.00852906
47.9534,-0.32857,0.00853338
48.0009,-0.34715,0.00852732
48.0484,-0.365732,0.00853172
48.0959,-0.384111,0.00853012
48.1436,-0.402308,0.00853126
48.1912,-0.420538,0.00853228
48.2388,-0.438854,0.00853051
48.2864,-0.457203,0.00853426
48.334,-0.475539,0.00853469
48.3816,-0.493853,0.00853375
48.4292,-0.512162,0.00852913
48.4768,-0.530481,0.00853307
48.5244,-0.548743,0.00853044
48.5721,-0.566642,0.00853524
48.6199,-0.584416,0.00853018
48.6518,-0.596294,0.00853452
48.6995,-0.614168,0.008526
48.7473,-0.632114,0.00853323
48.795,-0.650048,0.00852905
48.8428,-0.667921,0.00852683
48.8906,-0.685791,0.00852666
48.9383,-0.703683,0.00853172
48.9861,-0.721591,0.00853018
49.0338,-0.739414,0.00852585
49.0818,-0.75675,0.0085323
49.1298,-0.773918,0.00853051
49.1778,-0.791145,0.00853491
49.2258,-0.808473,0.00853469
49.2737,-0.825838,0.00852888
49.3217,-0.843182,0.00852769
49.3697,-0.860495,0.00853307
49.4017,-0.872032,0.0085257
49.4496,-0.889339,0.00852762
