vehicle_x,vehicle_y,vehicle_z
13.2487,0.946897,-0.00100149
13.2723,0.938541,-0.00100193
13.2958,0.930177,-0.0010018
13.3193,0.921786,-0.00100159
13.3429,0.913382,-0.00100147
13.3664,0.904965,-0.00100178
13.3899,0.896545,-0.00100179
13.4134,0.888093,-0.00100158
13.4369,0.879628,-0.00100146
13.4605,0.871148,-0.0010017
13.4839,0.862669,-0.00100179
13.5074,0.854151,-0.00100182
13.5309,0.845622,-0.00100145
13.5544,0.837077,-0.00100163
13.5779,0.828534,-0.00100135
13.6013,0.819949,-0.00100142
13.6248,0.811349,-0.00100146
13.6483,0.802734,-0.00100159
13.6717,0.794117,-0.00100132
13.6951,0.785459,-0.00100155
13.7186,0.776784,-0.00100147
13.742,0.76809,-0.00100154
13.7655,0.759388,-0.00100145
13.7889,0.750665,-0.00100189
13.8123,0.741929,-0.00100151
13.8357,0.733181,-0.0010015
13.8591,0.724426,-0.00100196
13.8825,0.715664,-0.00100185
13.9059,0.70688,-0.00100155
13.9293,0.698085,-0.00100148
13.9527,0.68928,-0.00100187
13.976,0.680473,-0.00100181
13.9994,0.67164,-0.00100159
14.0228,0.662796,-0.00100146
14.0461,0.653941,-0.00100175
14.0695,0.645087,-0.00100177
14.0928,0.636203,-0.00100161
14.1162,0.627307,-0.00100145
14.1396,0.6184,-0.00100168
14.1629,0.609497,-0.00100167
14.1862,0.600558,-0.0010018
14.2095,0.591609,-0.00100145
14.2329,0.582647,-0.00100162
14.2562,0.573691,-0.00100136
14.2795,0.564704,-0.00100146
14.3028,0.555709,-0.00100146
14.3261,0.546708,-0.00100157
14.3494,0.537712,-0.00100135
14.3727,0.528694,-0.00100154
14.396,0.519665,-0.00100148
14.4193,0.510628,-0.00100153
14.4426,0.50159,-0.00100178
14.4659,0.492541,-0.00100189
14.4892,0.483478,-0.00100151
14.5125,0.474406,-0.00100149
14.5358,0.465327,-0.00100198
14.559,0.456248,-0.00100186
14.5823,0.44715,-0.00100156
14.6055,0.438042,-0.00100147
14.6288,0.428927,-0.00100183
14.6521,0.419816,-0.00100184
14.6753,0.410681,-0.00100159
14.6986,0.401539,-0.00100145
14.7218,0.392389,-0.00100173
14.7451,0.383247,-0.00100181
14.7683,0.37408,-0.0010016
14.7916,0.364907,-0.00100144
14.8148,0.355729,-0.00100166
14.838,0.346564,-0.00100146
14.8613,0.337369,-0.00100183
14.8845,0.328172,-0.00100145
14.9077,0.318969,-0.00100161
14.9309,0.309779,-0.00100135
14.9542,0.300564,-0.0010014
14.9774,0.291342,-0.00100146
15.0006,0.282117,-0.00100156
15.0238,0.272899,-0.00100139
15.047,0.263667,-0.0010016
15.0702,0.254425,-0.00100148
15.0935,0.24518,-0.00100152
15.1167,0.235936,-0.00100193
15.1399,0.226691,-0.00100191
15.1631,0.217433,-0.00100152
15.1863,0.208171,-0.00100148
15.2095,0.198908,-0.00100194
15.2327,0.189653,-0.00100186
15.2559,0.180381,-0.00100156
15.2791,0.171105,-0.00100146
15.3023,0.161827,-0.0010018
15.3255,0.152559,-0.00100184
15.3487,0.143272,-0.00100161
15.3719,0.133982,-0.00100145
15.3951,0.12469,-0.00100171
15.4183,0.115412,-0.00100184
15.4414,0.106111,-0.00100157
15.4646,0.0968099,-0.00100144
15.4878,0.0875074,-0.00100165
15.511,0.0782225,-0.00100139
15.5342,0.0689122,-0.00100185
15.5574,0.0596042,-0.00100145
15.5806,0.0502964,-0.00100159
15.6037,0.0410054,-0.00100135
15.6269,0.0316965,-0.00100133
15.6501,0.0223865,-0.00100146
15.6733,0.0130799,-0.00100155
15.6965,0.00378587,-0.00100131
15.7197,-0.00551318,-0.00100174
15.7428,-0.0148129,-0.00100149
15.7661,-0.0241099,-0.00100151
15.7893,-0.0334034,-0.00100195
15.8124,-0.0426937,-0.0010019
15.8356,-0.0519935,-0.00100153
15.8588,-0.0612948,-0.00100148
15.882,-0.0705947,-0.00100191
15.9052,-0.0798837,-0.00100184
15.9283,-0.0891855,-0.00100157
15.9515,-0.0984869,-0.00100146
15.9748,-0.107787,-0.00100178
15.9979,-0.117071,-0.00100183
16.0211,-0.12637,-0.00100164
16.0443,-0.135665,-0.00100145
16.0675,-0.144958,-0.00100169
16.0907,-0.15423,-0.00100182
16.1139,-0.163519,-0.0010016
16.1371,-0.172801,-0.00100145
